MGI.ID	MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	RAT.ENTREZ.ID	RAT.GENE.NAME	psd	pres	syn
MGI:1914487	99375	Cul4a	8451	CUL4A	361181	Cul4a	1	0	1
MGI:1915101	67851	1700021F05Rik	51250	C6orf203	683897	LOC683897	1	0	1
MGI:103249	12315	Calm3	808	CALM3	24244	Calm3	1	0	1
MGI:2443727	320277	Spef2	79925	SPEF2	64555	Spef2	1	0	1
MGI:1201679	13052	Cxadr	1525	CXADR	89843	Cxadr	1	1	1
MGI:1315197	15277	Hk2	3099	HK2	25059	Hk2	1	1	1
MGI:1333768	16688	Krt6b	3854	KRT6B	NA	NA	1	1	1
MGI:1919793	72543	Mvb12b	89853	MVB12B	362118	Mvb12b	1	0	1
MGI:1922088	74838	Naa15	80155	NAA15	310399	Naa15	1	0	1
MGI:99654	13839	Epha5	2044	EPHA5	79208	Epha5	1	1	1
MGI:1889001	53312	Nub1	51667	NUB1	296731	Nub1	1	0	1
MGI:1346879	269881	Map3k10	4294	MAP3K10	308463	Map3k10	1	0	1
MGI:1277960	12695	Inadl	10207	INADL	140581	Patj	1	0	1
MGI:1926212	59024	Med12	9968	MED12	679693	Med12	1	0	1
MGI:2442268	319555	Nwd1	284434	NWD1	100364350	Nwd1	1	0	1
MGI:95558	14254	Flt1	2321	FLT1	54251	Flt1	1	0	1
MGI:2183158	192195	Ash1l	55870	ASH1L	310638	Ash1l	1	0	1
MGI:1339709	17883	Myh3	4621	MYH3	24583	Myh3	1	0	1
MGI:2139740	242083	Ppm1l	151742	PPM1L	310506	Ppm1l	1	0	1
MGI:2681862	380698	Obscn	84033	OBSCN	338458	Obscn	1	1	1
MGI:1917613	70363	Fam135b	51059	FAM135B	315069	Fam135b	1	0	1
MGI:1923972	76722	Ckmt2	1160	CKMT2	688698	Ckmt2	1	0	1
MGI:106390	215819	Nhsl1	57224	NHSL1	308631	Nhsl1	1	0	1
MGI:2444306	338370	Nalcn	259232	NALCN	266760	Nalcn	1	0	1
MGI:97362	18127	Nos3	4846	NOS3	24600	Nos3	1	0	1
MGI:1341834	320429	Trank1	9881	TRANK1	316022	Trank1	1	0	1
MGI:101815	14260	Fmn1	342184	FMN1	296512	Fmn1	1	0	1
MGI:2180850	246727	Oas3	4940	OAS3	494202	Oas3	1	0	1
MGI:1859637	54631	Nphs1	4868	NPHS1	64563	Nphs1	1	0	1
MGI:1919192	226101	Myof	26509	MYOF	309499	Myof	1	0	1
MGI:2682064	67661	Ift172	26160	IFT172	116475	Ift172	1	0	1
MGI:104719	15531	Ndst1	3340	NDST1	29633	Ndst1	1	0	1
MGI:96701	16682	Krt4	3851	KRT4	315323	Krt4	1	0	1
MGI:99909	16774	Lama3	3909	LAMA3	307582	Lama3	1	0	1
MGI:1889679	58807	Slco1c1	53919	SLCO1C1	84511	Slco1c1	1	0	1
MGI:96677	16590	Kit	3815	KIT	64030	Kit	1	1	1
MGI:2444259	245026	Col6a6	131873	COL6A6	315979	Col6a6	1	0	1
MGI:1919150	71900	Tmem106b	54664	TMEM106B	312132	Tmem106b	1	0	1
MGI:1277977	22222	Ubr1	197131	UBR1	499877	Ubr1	1	0	1
MGI:105065	19336	Rab24	53917	RAB24	361208	Rab24	1	1	1
MGI:2685198	241431	Xirp2	129446	XIRP2	311098	Xirp2	1	0	1
MGI:1891924	54604	Pcnx	22990	PCNX	314288	Pcnx1	1	0	1
MGI:1314635	19419	Rasgrp1	10125	RASGRP1	29434	Rasgrp1	1	0	1
MGI:1345281	22782	Slc30a1	7779	SLC30A1	58976	Slc30a1	1	0	1
MGI:1336993	108011	Ap4e1	23431	AP4E1	311404	Ap4e1	1	0	1
MGI:1922012	74762	Mdga1	266727	MDGA1	309659	Mdga1	1	0	1
MGI:1921396	76088	Dock8	81704	DOCK8	499337	Dock8	1	0	1
MGI:88393	12648	Chd1	1105	CHD1	308215	Chd1	1	0	1
MGI:2685490	270893	Tmem132e	124842	TMEM132E	287564	Tmem132e	1	0	1
MGI:1343101	14534	Kat2a	2648	KAT2A	303539	Kat2a	1	0	1
MGI:1889008	235574	Atp2c1	27032	ATP2C1	170699	Atp2c1	1	1	1
MGI:2177178	192119	Dicer1	23405	DICER1	299284	Dicer1	1	0	1
MGI:1203729	18704	Pik3c2a	5286	PIK3C2A	361632	Pik3c2a	1	1	1
MGI:2443847	237979	Sdk2	54549	SDK2	360652	Sdk2	1	0	1
MGI:1922665	75415	Arhgap12	94134	ARHGAP12	307016	Arhgap12	1	0	1
MGI:107592	208715	Hmgcs1	3157	HMGCS1	29637	Hmgcs1	1	0	1
MGI:1917459	70209	Tmem143	55260	TMEM143	308593	Tmem143	1	0	1
MGI:1914140	66890	Lman2	10960	LMAN2	290994	Lman2	1	1	1
MGI:2661416	217463	Snx13	23161	SNX13	362731	Snx13	1	0	1
MGI:3037150	237831	Slc13a5	284111	SLC13A5	266998	Slc13a5	1	0	1
MGI:108034	13840	Epha6	285220	EPHA6	29202	Epha6	1	1	1
MGI:95276	13841	Epha7	2045	EPHA7	171287	Epha7	1	1	1
MGI:2384311	237553	Trhde	29953	TRHDE	366894	Trhde	1	0	1
MGI:1915541	68291	Mto1	25821	MTO1	300852	Mto1	1	0	1
MGI:3639495	623279	Dok6	220164	DOK6	498898	Dok6	1	0	1
MGI:1289196	672511	Rnf213	57674	RNF213	303735	Rnf213	1	0	1
MGI:2385186	229725	Clcc1	23155	CLCC1	170927	Clcc1	1	0	1
MGI:3033336	230676	Szt2	23334	SZT2	362573	Szt2	1	0	1
MGI:1920918	73668	Ttc21b	79809	TTC21B	295654	Ttc21b	1	0	1
MGI:103555	12725	Clcn3	1182	CLCN3	84360	Clcn3	1	1	1
MGI:107892	27999	Fam3c	10447	FAM3C	312159	Fam3c	1	0	1
MGI:1918771	71521	Pds5a	23244	PDS5A	305343	Pds5a	1	0	1
MGI:1328368	107951	Cdk9	1025	CDK9	362110	Cdk9	1	0	1
MGI:1861733	104401	Pcnxl3	399909	PCNXL3	309167	Pcnx3	1	0	1
MGI:109524	22067	Trpc5	7224	TRPC5	140933	Trpc5	1	0	1
MGI:1196337	52592	Brms1l	84312	BRMS1L	299053	Brms1l	1	0	1
MGI:2685563	279653	Pcdh19	57526	PCDH19	317183	Pcdh19	1	0	1
MGI:1915674	108699	Chn1	1123	CHN1	689153	Chn3	1	0	1
MGI:1926228	56442	Serinc1	57515	SERINC1	294421	Serinc1	1	1	1
MGI:107736	110350	Dync2h1	79659	DYNC2H1	65209	Dync2h1	1	1	1
MGI:2147713	381199	Tmem151a	256472	TMEM151A	309158	Tmem151a	1	0	1
MGI:1276124	75560	Ep400	57634	EP400	304569	Ep400	1	0	1
MGI:99259	17179	Matk	4145	MATK	60450	Matk	1	0	1
MGI:2153272	100683	Trrap	8295	TRRAP	288471	Trrap	1	0	1
MGI:1918885	328329	Mast4	375449	MAST4	100912235	Mast4	1	0	1
MGI:2150019	114716	Spred2	200734	SPRED2	305539	Spred2	1	1	1
MGI:96605	16403	Itga6	3655	ITGA6	114517	Itga6	1	0	1
MGI:2681869	381644	Cep135	9662	CEP135	305288	Cep135	1	1	1
MGI:2180003	170750	Xpnpep1	7511	XPNPEP1	170751	Xpnpep1	1	1	1
MGI:2444959	231051	Kmt2c	58508	KMT2C	502710	Kmt2c	1	0	1
MGI:1935129	93762	Smarca5	8467	SMARCA5	307766	Smarca5	1	1	1
MGI:2446190	227699	Nup188	23511	NUP188	366016	Nup188	1	0	1
MGI:2154239	140570	Plxnb2	23654	PLXNB2	315217	Plxnb2	1	1	1
MGI:2442454	319642	Rab9b	51209	RAB9B	367915	Rab9b	1	1	1
MGI:2442563	231713	Naa25	80018	NAA25	360811	Naa25	1	0	1
MGI:1277114	19221	Ptgfrn	5738	PTGFRN	29602	Ptgfrn	1	1	1
MGI:2673002	207212	Arhgef17	9828	ARHGEF17	308862	Arhgef17	1	0	1
MGI:1921605	74355	Smchd1	23347	SMCHD1	316732	Smchd1	1	1	1
MGI:1927170	57815	Spata5	166378	SPATA5	361935	Spata5	1	0	1
MGI:1918667	237943	Gpatch8	23131	GPATCH8	685233	Gpatch8	1	0	1
MGI:2138953	98970	Fibcd1	84929	FIBCD1	311861	Fibcd1	1	0	1
MGI:1923301	76051	Ganc	2595	GANC	24382	Ganc	1	0	1
MGI:2183703	260315	Nav3	89795	NAV3	314814	Nav3	1	1	1
MGI:1922855	75605	Kdm5b	10765	KDM5B	304809	Kdm5b	1	0	1
MGI:1919742	233789	Smg1	23049	SMG1	691397	Smg1	1	0	1
MGI:2146034	105866	Krt72	140807	KRT72	406227	Krt72	1	0	1
MGI:1345629	23912	Rhof	54509	RHOF	690130	Rhof	1	1	1
MGI:2442413	331401	Thoc2	57187	THOC2	313308	Thoc2	1	0	1
MGI:1338015	20661	Sort1	6272	SORT1	83576	Sort1	1	0	1
MGI:1861099	224826	Ubr2	23304	UBR2	363188	Ubr2	1	0	1
MGI:2447670	17237	Mgrn1	23295	MGRN1	302938	Mgrn1	1	0	1
MGI:108449	11517	Adcyap1r1	117	ADCYAP1R1	24167	Adcyap1r1	1	1	1
MGI:1321393	21853	Timeless	8914	TIMELESS	83508	Timeless	1	1	1
MGI:1332243	22234	Ugcg	7357	UGCG	83626	Ugcg	1	0	1
MGI:2147607	240514	Ccdc85b	11007	CCDC85B	309161	Ccdc85b	1	0	1
MGI:1913819	66569	Gdpd1	284161	GDPD1	303407	Gdpd1	1	1	1
MGI:894694	108148	Galnt2	2590	GALNT2	292090	Galnt2	1	0	1
MGI:1276116	328572	Ep300	2033	EP300	170915	Ep300	1	0	1
MGI:2442512	233067	Lrfn3	79414	LRFN3	308495	Lrfn3	1	0	1
MGI:109584	19134	Prpf4b	8899	PRPF4B	291078	Prpf4b	1	0	0
MGI:97075	110119	Mpi	4351	MPI	300741	Mpi	1	0	1
MGI:1202296	20660	Sorl1	6653	SORL1	300652	Sorl1	1	0	1
MGI:103306	21844	Tiam1	7074	TIAM1	304109	Tiam1	1	0	1
MGI:99675	104111	Adcy3	109	ADCY3	64508	Adcy3	1	0	1
MGI:2183752	259279	Tubgcp3	10426	TUBGCP3	306599	Tubgcp3	1	1	1
MGI:1922387	75137	Rprd2	23248	RPRD2	100364568	Rprd2	1	0	1
MGI:107202	11920	Atm	472	ATM	300711	Atm	1	0	1
MGI:2141794	232288	Frmd4b	23150	FRMD4B	252858	Frmd4b	1	0	1
MGI:1891763	56420	Ppp4c	5531	PPP4C	171366	Ppp4c	1	0	1
MGI:109473	17847	Usp34	9736	USP34	360990	Usp34	1	0	1
MGI:98926	22329	Vcam1	7412	VCAM1	25361	Vcam1	1	0	1
MGI:99659	20190	Ryr1	6261	RYR1	114207	Ryr1	1	0	1
MGI:2442794	227801	Dennd1a	57706	DENND1A	311913	Dennd1a	1	0	1
MGI:1914670	67420	Far1	84188	FAR1	293173	Far1	1	0	1
MGI:2654703	229603	Otud7b	56957	OTUD7B	310677	Otud7b	1	0	1
MGI:1914769	329877	Dennd4c	55667	DENND4C	313340	Dennd4c	1	0	1
MGI:88035	11761	Aox1	316	AOX1	54349	Aox1	1	0	1
MGI:2153182	140492	Kcnn2	3781	KCNN2	54262	Kcnn2	1	0	1
MGI:107448	17101	Lyst	1130	LYST	85419	Lyst	1	0	1
MGI:1921566	74316	Isca2	122961	ISCA2	500694	Isca2	1	0	1
MGI:107887	233863	Gtf3c1	2975	GTF3C1	171063	Gtf3c1	1	0	1
MGI:1923734	76484	Kndc1	85442	KNDC1	361672	Kndc1	1	0	1
MGI:97601	18761	Prkcq	5588	PRKCQ	85420	Prkcq	1	0	1
MGI:1915917	68667	Trpm4	54795	TRPM4	171143	Trpm4	1	0	1
MGI:2149960	114713	Rasa2	5922	RASA2	25597	Rasa2	1	0	1
MGI:104742	16519	Kcnj3	3760	KCNJ3	50599	Kcnj3	1	0	1
MGI:1860512	56194	Prpf40a	55660	PRPF40A	295607	Prpf40a	1	0	1
MGI:87879	11428	Aco1	48	ACO1	50655	Aco1	1	1	1
MGI:1916867	69617	Pitrm1	10531	PITRM1	307081	Pitrm1	1	0	1
MGI:894806	107589	Mylk	4638	MYLK	288057	Mylk	1	0	1
MGI:1920963	73713	Rbm20	282996	RBM20	309544	Rbm20	1	0	1
MGI:1277096	19243	Ptp4a1	7803	PTP4A1	29463	Ptp4a1	1	1	1
MGI:1096397	20019	Polr1a	25885	POLR1A	83581	Polr1a	1	1	1
MGI:1351620	27393	Mrpl39	54148	MRPL39	684304	Mrpl39	1	0	1
MGI:3045243	329154	Ankrd44	91526	ANKRD44	301415	Ankrd44	1	0	1
MGI:105097	13642	Efnb2	1948	EFNB2	306636	Efnb2	1	0	1
MGI:1931029	57437	Golga7	51125	GOLGA7	361171	Golga7	1	1	1
MGI:99470	22791	Dnajc2	27000	DNAJC2	116456	Dnajc2	1	0	1
MGI:2679727	210510	Tdrd6	221400	TDRD6	316254	Tdrd6	1	0	1
MGI:99606	11305	Abca2	20	ABCA2	79248	Abca2	1	0	1
MGI:2443764	320299	Iqcb1	9657	IQCB1	303915	Iqcb1	1	0	1
MGI:1917997	70747	Tspan2	10100	TSPAN2	64521	Tspan2	1	1	1
MGI:2159566	170738	Kcnh7	90134	KCNH7	170739	Kcnh7	1	0	1
MGI:1934028	80883	Ntng1	22854	NTNG1	295382	Ntng1	1	0	1
MGI:105382	16776	Lama5	3911	LAMA5	140433	Lama5	1	0	1
MGI:1098240	16558	Kif16b	55614	KIF16B	311478	Kif16b	1	0	1
MGI:96745	16783	Lamp1	3916	LAMP1	25328	Lamp1	1	1	1
MGI:1919296	72046	Urgcp	55665	URGCP	305493	Urgcp	1	0	1
MGI:2443818	214137	Arhgap29	9411	ARHGAP29	310833	Arhgap29	1	0	1
MGI:96683	16542	Kdr	3791	KDR	25589	Kdr	1	1	1
MGI:1921134	73884	Zdbf2	57683	ZDBF2	501153	Zdbf2	1	0	1
MGI:1100492	18187	Nrp2	8828	NRP2	81527	Nrp2	1	0	1
MGI:2442218	212706	N4bp3	23138	N4BP3	303112	N4bp3	1	0	1
MGI:2443925	210417	Thsd7b	80731	THSD7B	289007	Thsd7b	1	0	1
MGI:1351646	27403	Abca7	10347	ABCA7	299609	Abca7	1	0	1
MGI:96692	16668	Krt18	3875	KRT18	294853	Krt18	1	0	1
MGI:2685058	226781	Slc30a10	55532	SLC30A10	289353	Slc30a10	1	0	1
MGI:2448480	211651	Fancd2	2177	FANCD2	312641	Fancd2	1	0	1
MGI:2685175	211961	Asxl3	80816	ASXL3	307555	Asxl3	1	0	1
MGI:107716	17909	Myo10	4651	MYO10	310178	Myo10	1	0	1
MGI:1196391	18973	Pole	5426	POLE	304573	Pole	1	1	1
MGI:88381	14066	F3	2152	F3	25584	F3	1	0	1
MGI:1891706	56381	Spen	23013	SPEN	690911	Spen	1	0	1
MGI:1343184	209086	Samd9l	219285	SAMD9L	500015	Samd9l	1	0	1
MGI:109573	21745	Tep1	7011	TEP1	64523	Tep1	1	0	1
MGI:1345183	23965	Tenm3	55714	TENM3	306451	Tenm3	1	1	1
MGI:2154240	140571	Plxnb3	5365	PLXNB3	363517	Plxnb3	1	0	1
MGI:1914692	67442	Retsat	54884	RETSAT	246298	Retsat	1	0	1
MGI:2140220	230249	Ecpas	23392	ECPAS	313196	Ecpas	1	1	1
MGI:2450877	207777	Bzrap1	9256	BZRAP1	287609	Tspoap1	1	0	1
MGI:96613	192897	Itgb4	3691	ITGB4	25724	Itgb4	1	0	1
MGI:96157	97165	Hmgb2	3148	HMGB2	29395	Hmgb2	1	0	1
MGI:1341788	18572	Pdcd11	22984	PDCD11	309458	Pdcd11	1	0	1
MGI:1919489	547253	Parp14	54625	PARP14	303903	Parp14	1	0	1
MGI:2146335	224171	C330027C09Rik	57650	KIAA1524	360711	Cip2a	1	0	1
MGI:1306796	11783	Apaf1	317	APAF1	78963	Apaf1	1	0	1
MGI:98732	21818	Tgm3	7053	TGM3	366189	Tgm3	1	0	1
MGI:2388707	268379	Abca13	154664	ABCA13	289797	Abca13	1	1	1
MGI:1890219	22295	Cdh23	64072	CDH23	114102	Cdh23	1	0	1
MGI:95814	14805	Grik1	2897	GRIK1	29559	Grik1	1	0	1
MGI:2448377	319178	H2bc3	3018	H2BC3	102549061	LOC102549061	1	0	1
MGI:1098246	100042150	Nrg2	9542	NRG2	432361	Nrg2	1	0	1
MGI:1923235	75985	Rab30	27314	RAB30	308821	Rab30	1	1	1
MGI:3612246	432478	Tmprss9	360200	TMPRSS9	314636	Tmprss9	1	0	1
MGI:87995	230163	Aldob	229	ALDOB	24190	Aldob	1	1	1
MGI:2385920	64451	Dip2a	23181	DIP2A	690211	Dip2a	1	1	1
MGI:99612	13837	Epha3	2042	EPHA3	29210	Epha3	1	0	1
MGI:99611	13844	Ephb2	2048	EPHB2	313633	Ephb2	1	1	1
MGI:106589	16656	Hivep3	59269	HIVEP3	313557	Hivep3	1	0	1
MGI:1339712	17885	Myh8	4626	MYH8	252942	Myh8	1	0	1
MGI:2675377	243874	Nlrp9b	338321	NLRP9	292577	Nlrp9	1	0	1
MGI:1289252	52432	Ppp2r2d	55844	PPP2R2D	246255	Ppp2r2d	1	0	1
MGI:1309465	20498	Slc12a4	6560	SLC12A4	29501	Slc12a4	1	0	1
MGI:2385247	232146	Eva1a	84141	EVA1A	500221	Eva1a	1	0	1
MGI:2445022	213993	Ccdc186	55088	CCDC186	361773	Ccdc186	1	0	1
MGI:1858202	53869	Rab11a	8766	RAB11A	81830	Rab11a	1	1	1
MGI:1334448	12316	Aspm	259266	ASPM	289054	Aspm	1	1	1
MGI:1916297	69047	Atp2c2	9914	ATP2C2	171496	Atp2c2	1	0	1
MGI:1859665	54670	Atp8b1	5205	ATP8B1	291555	Atp8b1	1	1	1
MGI:2442925	237877	Atad5	79915	ATAD5	303348	Atad5	1	0	1
MGI:2429637	271127	Adamts16	170690	ADAMTS16	306664	Adamts16	1	0	1
MGI:2442600	208936	Adamts18	170692	ADAMTS18	361412	Adamts18	1	0	1
MGI:1347077	544971	Bdp1	55814	BDP1	294687	Bdp1	1	0	1
MGI:1298226	17948	Naip2	4671	NAIP	191568	Naip6	1	0	1
MGI:2443104	338349	Cntln	54875	CNTLN	679640	Cntln	1	0	1
MGI:1889576	26920	Cntrl	11064	CNTRL	311886	Cntrl	1	0	1
MGI:1915803	68553	Col6a4	344875	COL6A4P1	315981	Col6a4	1	0	1
MGI:3648134	665033	Col6a5	256076	COL6A5	501047	Col6a5	1	0	1
MGI:1095396	107581	Col16a1	1307	COL16A1	366474	Col16a1	1	0	0
MGI:1931256	65969	Cubn	8029	CUBN	80848	Cubn	1	0	1
MGI:107321	13048	Cux2	23316	CUX2	288665	Cux2	1	0	1
MGI:88579	13067	Cyct	360163	CYCTP	25310	Cyct	1	0	1
MGI:1929713	58251	BC100451	100653515	CEP295NL	498028	Cep295nl	1	0	1
MGI:1914789	319899	Dock6	57572	DOCK6	367039	Dock6	1	0	1
MGI:2664357	225256	Dsg1b	1828	DSG1	291755	Dsg1	1	0	1
MGI:2683040	381917	Dnah3	55567	DNAH3	117249	Dnah3	1	0	1
MGI:1924877	77627	Efcab6	64800	EFCAB6	315179	Efcab6	1	0	1
MGI:1919127	71877	Efhc1	114327	EFHC1	301295	Efhc1	1	0	0
MGI:3612340	114601	Ehbp1l1	254102	EHBP1L1	309169	Ehbp1l1	1	0	1
MGI:95278	13836	Epha2	1969	EPHA2	366492	Epha2	1	0	1
MGI:109378	13842	Epha8	2046	EPHA8	60589	Epha8	1	0	1
MGI:104770	13845	Ephb3	2049	EPHB3	287989	Ephb3	1	1	1
MGI:2654144	236930	Ercc6l	54821	ERCC6L	317252	Ercc6l	1	0	1
MGI:107507	14027	Evpl	2125	EVPL	303687	Evpl	1	1	1
MGI:3026880	241128	Fam124b	79843	FAM124B	690912	Fam124b	1	0	1
MGI:3618859	329274	Fam163a	148753	FAM163A	498257	Fam163a	1	0	1
MGI:1924968	226151	Fam178a	55719	SLF2	499360	Slf2	1	0	1
MGI:2684313	328108	Fam179b	23116	FAM179B	314169	Togaram1	1	0	1
MGI:2442958	58227	Fam184b	27146	FAM184B	289671	Fam184b	1	0	1
MGI:2145274	105203	Fam208b	54906	FAM208B	361269	Tasor2	1	1	1
MGI:3588213	436062	Fam92b	339145	FAM92B	361423	Fam92b	1	0	1
MGI:3045266	330554	Fan1	22909	FAN1	309256	Fan1	1	0	1
MGI:2384790	208836	Fanci	55215	FANCI	100360594	Fanci	1	0	1
MGI:2442836	237911	Brip1	83990	BRIP1	360588	Brip1	1	0	1
MGI:1347084	26382	Fgd2	221472	FGD2	309653	Fgd2	1	0	1
MGI:95524	14184	Fgfr3	2261	FGFR3	84489	Fgfr3	1	0	1
MGI:1920323	329977	Fhad1	114827	FHAD1	500577	Fhad1	1	0	1
MGI:1925847	225288	Fhod3	80206	FHOD3	100360334	Fhod3	1	0	1
MGI:1921812	74562	Fer1l4	80307	FER1L4	296307	Fer1l4	1	0	1
MGI:2385368	231470	Fras1	80144	FRAS1	289486	Fras1	1	0	1
MGI:2670972	329872	Frem1	158326	FREM1	298185	Frem1	1	0	1
MGI:2444465	242022	Frem2	341640	FREM2	310418	Frem2	1	0	1
MGI:1330859	14348	Fut9	10690	FUT9	84597	Fut9	1	0	1
MGI:2141656	330361	Gcfc2	6936	GCFC2	312474	Gcfc2	1	0	1
MGI:1100842	14585	Gfra1	2674	GFRA1	25454	Gfra1	1	1	1
MGI:105123	14919	Gucy2e	3000	GUCY2D	79222	Gucy2e	1	0	1
MGI:2685008	233020	Hipk4	147746	HIPK4	308449	Hipk4	1	0	1
MGI:2677838	665700	Hmcn2	256158	HMCN2	686132	Hmcn2	1	0	1
MGI:104667	15366	Hmmr	3161	HMMR	25460	Hmmr	1	1	1
MGI:1347058	26386	Hsf4	3299	HSF4	291960	Hsf4	1	0	1
MGI:3045352	226438	Igfn1	91156	IGFN1	304823	Igfn1	1	0	1
MGI:2388477	207683	Igsf11	152404	IGSF11	303926	Igsf11	1	0	1
MGI:1915392	68142	Ino80	54617	INO80	296084	Ino80	1	0	1
MGI:3045319	231045	Iqca1l	392843	IQCA1L	499971	Iqca1l	1	0	1
MGI:1919753	72503	2610507B11Rik	9703	KIAA0100	303280	RGD1307929	1	0	1
MGI:1920194	243219	2900026A02Rik	85379	KIAA1671	288744	RGD1306556	1	1	1
MGI:96689	16665	Krt15	3866	KRT15	287700	Krt15	1	1	1
MGI:96693	16669	Krt19	3880	KRT19	360626	Krt19	1	1	1
MGI:1914059	66809	Krt20	54474	KRT20	286912	Krt20	1	0	1
MGI:3629968	406221	Krt40	125115	KRT40	287679	Krt40	1	0	1
MGI:1309993	16660	Krt31	3881	KRT31	450228	Krt31	1	0	1
MGI:1309995	16670	Krt32	3882	KRT32	450230	Krt32	1	0	1
MGI:1924305	77055	Krt76	51350	KRT76	407757	Krt76	1	1	1
MGI:96704	110310	Krt7	3855	KRT7	300242	Krt7	1	0	1
MGI:1861586	56735	Krt71	112802	KRT71	683613	Krt71	1	0	1
MGI:3607712	223915	Krt73	319101	KRT73	300248	Krt73	1	1	1
MGI:3629975	406222	Krt74	121391	KRT74	NA	NA	1	0	1
MGI:2442415	244349	Kat6a	7994	KAT6A	306571	Kat6a	1	0	1
MGI:2660884	214897	Csnk1g1	53944	CSNK1G1	64086	Csnk1g1	1	1	1
MGI:1920014	103236	Csnk1g2	1455	CSNK1G2	65278	Csnk1g2	1	0	1
MGI:99632	98741	Kcnb2	9312	KCNB2	117105	Kcnb2	1	0	1
MGI:107979	16570	Kif3c	3797	KIF3C	85248	Kif3c	1	0	1
MGI:2181067	66720	Klhl10	317719	KLHL10	303533	Klhl10	1	0	1
MGI:2136335	93688	Klhl1	57626	KLHL1	290426	Klhl1	1	0	1
MGI:109565	75410	Kmt2b	9757	KMT2B	102550344	Kmt2b	1	0	1
MGI:2682319	381022	Kmt2d	8085	KMT2D	100362634	Kmt2d	1	0	1
MGI:2673709	208628	Kntc1	9735	KNTC1	304477	Kntc1	1	0	1
MGI:109364	16673	Krt36	8689	KRT36	287698	Krt36	1	0	1
MGI:1928858	64818	Krt81	3887	KRT81	407761	Krt81	1	0	1
MGI:2149248	114566	Krt82	3888	KRT82	366991	Krt82	1	0	1
MGI:3665486	406219	Krt83	3889	KRT83	407759	Kb23	1	0	1
MGI:96700	16680	Krt84	3890	KRT84	315320	Krt84	1	0	1
MGI:1309991	16671	Krt33b	3881	KRT31	450228	Krt31	1	0	1
MGI:1344394	23928	Lamc3	10319	LAMC3	311862	Lamc3	1	0	1
MGI:2445015	272031	Lppr1	54886	LPPR1	298062	Plppr1	1	0	1
MGI:1298218	16974	Lrp6	4040	LRP6	312781	Lrp6	1	0	1
MGI:1921499	74249	Lrrc2	79442	LRRC2	301033	Lrrc2	1	0	1
MGI:1925507	78257	Lrrc9	341883	LRRC9	299129	Lrrc9	1	1	1
MGI:1919835	72585	Lypd1	116372	LYPD1	360838	Lypd1	1	0	1
MGI:2448588	270672	Map3k15	389840	MAP3K15	501558	Map3k15	1	0	1
MGI:2385307	234878	BC021891	84451	KIAA1804	307950	Map3k21	1	0	1
MGI:2443598	320214	Maats1	89876	MAATS1	303920	Maats1	1	0	1
MGI:3029632	327987	Med13	9969	MED13	303403	Med13	1	0	1
MGI:1922589	75339	Mphosph8	54737	MPHOSPH8	290270	Mphosph8	1	1	1
MGI:3705228	100040766	Mroh2a	339766	MROH2A	301596	Mroh2a	1	0	1
MGI:1315208	14789	P3h3	10536	P3H3	297595	P3h3	1	0	1
MGI:2445010	270109	Pcnxl2	80003	PCNXL2	307949	Pcnx2	1	0	1
MGI:1338786	18766	Pkdrej	10343	PKDREJ	300124	Pkdrej	1	0	1
MGI:2144989	211945	Plekhh1	57475	PLEKHH1	314262	Plekhh1	1	0	1
MGI:109211	109333	Pkn2	5586	PKN2	207122	Pkn2	1	0	1
MGI:1099790	20620	Plk2	10769	PLK2	83722	Plk2	1	0	1
MGI:2180566	385377	Pnma5	114824	PNMA5	309266	Pnma5	1	0	1
MGI:102523	18998	Pou4f3	5459	POU4F3	364855	Pou4f3	1	0	1
MGI:2685193	241289	Ppp1r26	9858	PPP1R26	685398	Ppp1r26	1	0	1
MGI:1309999	19108	Prkx	5613	PRKX	501563	Prkx	1	0	1
MGI:97809	19263	Ptprb	5787	PTPRB	314843	Ptprb	1	0	1
MGI:1921717	74467	Pus10	150962	PUS10	305583	Pus10	1	0	1
MGI:2387194	227638	Qsox2	169714	QSOX2	681023	Qsox2	1	0	1
MGI:104605	19428	Rasl2-9	NA	NA	751812	Rasl2-9	1	0	1
MGI:2444128	320484	Rasal3	64926	RASAL3	314596	Rasal3	1	0	1
MGI:1333857	12549	Arhgap31	57514	ARHGAP31	288093	Arhgap31	1	0	1
MGI:2444300	228482	Arhgap11a	9824	ARHGAP11A	296060	Arhgap11a	1	0	1
MGI:1924893	226089	Ric1	57589	RIC1	309306	Ric1	1	0	1
MGI:2144271	280408	Rilp	83547	RILP	287531	Rilp	1	0	1
MGI:2685449	239731	Rimbp3	85376	RIMBP3	303785	Rimbp3	1	0	1
MGI:1353419	30054	Rnf17	56163	RNF17	305908	Rnf17	1	0	1
MGI:2384303	271209	Rp1l1	94137	RP1L1	683404	LOC683404	1	0	1
MGI:1932134	77945	Rpgrip1	57096	RPGRIP1	305850	Rpgrip1	1	0	1
MGI:1915843	216151	Polrmt	5442	POLRMT	299604	Polrmt	1	0	1
MGI:2179288	246102	Rttn	25914	RTTN	291377	Rttn	1	0	1
MGI:1913416	66166	S100a14	57402	S100A14	685385	S100a14	1	0	1
MGI:1914411	67161	Sclt1	132320	SCLT1	266809	Sclt1	1	0	1
