"PMID","Year","Author","LastName","name","Iteration","Iteration (#1)"
"22826439","2012","WeiWeiWState Key Laboratory of Molecular Biology, Institute of Biochemistry and Cell Biology, Shanghai Institutes for Biological Sciences, Chinese Academy of Sciences, Shanghai, China.","Wei","WEI_2012",34,119
"22828868","2012","SatoKoichiKLaboratory of Structural Biology, Graduate School of Advanced Science and Engineering, Waseda University, Tokyo, Japan.","Sato","SATO_2012",35,119
"22829078","2011","PašaliçZZ","Pašaliç","PAŠALIÇ_2011",36,119
"22829933","2012","ZurekBirteBInstitute for Medical Microbiology, Immunology and Hygiene, University of Cologne, Cologne, Germany.","Zurek","ZUREK_2012",37,119
"22832517","2012","PerisicLjubicaLDivision of Matrix Biology, Department of Medical Biochemistry and Biophysics, Karolinska Institutet, Stockholm, Sweden.","Perisic","PERISIC_2012",38,119
"22833610","2012","WolkowiczUrszula MUMWellcome Trust Centre for Cell Biology, University of Edinburgh, Michael Swann Building, Edinburgh, Midlothian EH9 3JR, UK.","Wolkowicz","WOLKOWICZ_2012",39,119
"22841712","2012","NinkovicMilenaMDepartment of Molecular Biology of Neuronal Signals, Max-Planck-Institute of Experimental Medicine, Göttingen, Germany.","Ninkovic","NINKOVIC_2012",40,119
"22841714","2012","TamakiHideakiHDepartment of Anatomy, Kitasato University School of Medicine, Sagamihara 252-0374, Japan.","Tamaki","TAMAKI_2012",41,119
"22841719","2012","LangeAnjaAUniversité de Lyon, Université Claude Bernard Lyon1, CNRS, UMR 5280 Institut des Sciences Analytiques, Villeurbanne, France.","Lange","LANGE_2012",42,119
"22842346","2012","ChibaShigekiSResearch Center for Infection-Associated Cancer, Institute for Genetic Medicine, Hokkaido University, Sapporo, Japan.","Chiba","CHIBA_2012",43,119
"22842904","2012","PlechanovováAnnaAWellcome Trust Centre for Gene Regulation and Expression, College of Life Sciences, University of Dundee, Dundee DD1 5EH, UK.","Plechanovová","PLECHANOVOVÁ_2012",44,119
"22843697","2012","SoaresDinesh CDCMedical Genetics Section, Institute of Genetics & Molecular Medicine, University of Edinburgh, Edinburgh EH4 2XU, United Kingdom. Dinesh.Soares@ed.ac.uk","Soares","SOARES_2012",45,119
"22847007","2012","GaucherJean-FrançoisJFLaboratoire de Cristallographie et RMN Biologiques CNRS UMR 8015, Faculté de Pharmacie, Université Paris Descartes, Sorbonne Paris Cité, 4 avenue de l'Observatoire, 75006 Paris, France.","Gaucher","GAUCHER_2012",46,119
"22850631","2013","FigueiredoJoanaJIPATIMUP, Institute of Molecular Pathology and Immunology of the University of Porto, Porto, Portugal.","Figueiredo","FIGUEIREDO_2013",47,119
"22850675","2012","BrandJankoJMax-Delbrück Center for Molecular Medicine, Crystallography Department, Berlin, Germany.","Brand","BRAND_2012",48,119
"22854022","2012","FalsoneS FabioSFInstitute of Molecular Biology and Biochemistry, Center of Molecular Medicine, Medical University of Graz, Austria. fabio.falsone@uni-graz.at","Falsone","FALSONE_2012",49,119
"22854040","2012","VaibhavaVipulVCentre for Cellular and Molecular Biology, Council of Scientific and Industrial Research, Uppal Road, Hyderabad 500 007, India.","Vaibhava","VAIBHAVA_2012",0,120
"22863007","2012","ChakiMoumitaMDepartment of Pediatrics and Communicable Diseases, University of Michigan, Ann Arbor, MI 48109, USA.","Chaki","CHAKI_2012",1,120
"22863277","2012","YuFa-XingFXDepartment of Pharmacology and Moores Cancer Center, University of California San Diego, La Jolla, CA 92093, USA.","Yu","YU_2012",2,120
"22863316","2012","SatoKoKUniversity of Cambridge, Medical Research Council Cancer Cell Unit, Hutchison/MRC Research Centre, Hills Road, Cambridge CB2 OXZ, UK.","Sato","SATO_2012",3,120
"22863567","2012","HuoLinLNational Laboratory of Biomacromolecules, Institute of Biophysics, Chinese Academy of Sciences, 15 Datun Road, Beijing 100101, China.","Huo","HUO_2012",4,120
"22863568","2012","Hara-YokoyamaMikiMSection of Biochemistry, Tokyo Medical and Dental University, Tokyo 113-8549, Japan. m.yokoyama.bch@tmd.ac.jp","Hara-Yokoyama","HARA-YOKOYAMA_2012",5,120
"22863780","2012","WangWeiWDepartment of Biology, Indiana University, Bloomington, USA.","Wang","WANG_2012",6,120
"22869114","2012","DolotRafałRDepartment of Bioorganic Chemistry, Centre of Molecular and Macromolecular Studies, Sienkiewicza 112, 90-363 Łódź, Poland. rdolot@cbmm.lodz.pl","Dolot","DOLOT_2012",7,120
"22869522","2012","LiuX ShawnXSDepartment of Biochemistry, Purdue University, West Lafayette, IN, USA.","Liu","LIU_2012",8,120
"22869704","2012","ChernyatinaAnastasia AAALaboratory for Biocrystallography, Department of Pharmaceutical and Pharmacological Sciences, Katholieke Universiteit Leuven, Leuven, Belgium.","Chernyatina","CHERNYATINA_2012",9,120
"22872640","2012","LarueRossRCenter for Retrovirus Research and Comprehensive Cancer Center, College of Pharmacy, The Ohio State University, Columbus, Ohio 43210, USA.","Larue","LARUE_2012",10,120
"22875967","2012","Cuchet-LourençoDelphineDMRC-University of Glasgow Centre for Virus Research, Glasgow, Scotland, United Kingdom. delphine.cuchet@glasgow.ac.uk","Cuchet-Lourenço","CUCHET-LOURENÇO_2012",11,120
"22878415","2012","SchulzSarahSZentrum für Molekulare Biologie der Universität Heidelberg, DKFZ-ZMBH Alliance, Heidelberg, Germany.","Schulz","SCHULZ_2012",12,120
"22878500","2012","DeyAnweshaADepartment of Physiological Chemistry, Genentech, 1 DNA Way, South San Francisco, CA 94080, USA.","Dey","DEY_2012",13,120
"22892567","2012","TadmouriAbirAUnité Inserm U, Grenoble Institute of Neuroscience, Université Joseph Fourier, La Tronche, France.","Tadmouri","TADMOURI_2012",14,120
"22894835","2012","TerrienElouanEInstitut Pasteur, Unité de Résonance Magnétique Nucléaire des Biomolécules, Département de Biologie Structurale et Chimie, F-75015 Paris, France.","Terrien","TERRIEN_2012",15,120
"22897854","2012","CecchiFabiolaFUrologic Oncology Branch, National Cancer Institute, Bethesda, MD 20892-1501, USA.","Cecchi","CECCHI_2012",16,120
"22899650","2012","BerwickDaniel CDCDepartment of Pharmacology, UCL School of Pharmacy, University College London, 29-39 Brunswick Square, London, UK.","Berwick","BERWICK_2012",17,120
"22902367","2012","HarrisonOliver JOJDepartment of Biochemistry and Molecular Biophysics, Columbia University, New York, New York, USA.","Harrison","HARRISON_2012",18,120
"22902369","2012","DouHaoHThe Beatson Institute for Cancer Research, Garscube Estate, Switchback Road, Glasgow, G61 1BD, United Kingdom.","Dou","DOU_2012",19,120
"22908310","2012","CohenShenhavSDepartment of Cell Biology, Harvard Medical School, Boston, MA 02115, USA.","Cohen","COHEN_2012",20,120
"22909821","2012","HöpkerKatjaKDepartment II of Internal Medicine, University Hospital of Cologne, Cologne, Germany.","Höpker","HÖPKER_2012",21,120
"22911784","2012","ChooYin YinYYDepartment of Biochemistry, Yong Loo Lin School of Medicine, National University of Singapore, Singapore, Singapore.","Choo","CHOO_2012",22,120
"22913484","2012","YoshidaHiromiHLife Science Research Center and Faculty of Medicine, Kagawa University, Kagawa, Japan.","Yoshida","YOSHIDA_2012",23,120
"22921829","2012","AragónEricEStructural and Computational Biology Programme, Institute for Research in Biomedicine, Baldiri Reixac 10-12, 08028 Barcelona, Spain.","Aragón","ARAGÓN_2012",24,120
"22922464","2012","GaucherJonathanJINSERM, U823, Université Joseph Fourier-Grenoble 1, Institut Albert Bonniot, Grenoble, France.","Gaucher","GAUCHER_2012",25,120
"22932899","2012","WongAlan H MAHDepartment of Biochemistry, University of Toronto, Toronto, Ontario M5S 1A8, Canada.","Wong","WONG_2012",26,120
"22935415","2012","SokolowskiSophiaSOtology Laboratory, Dept. of Otolaryngology-HNS, University of South Florida, Morsani College of Medicine, 12901 Bruce B. Downs Blvd., Tampa, FL 33612, USA.","Sokolowski","SOKOLOWSKI_2012",27,120
"22939624","2012","TaipaleMikkoMWhitehead Institute for Biomedical Research, Cambridge, MA 02142, USA.","Taipale","TAIPALE_2012",28,120
"22940582","2012","ShumilinIgor AIADepartment of Molecular Physiology and Biological Physics, University of Virginia, Charlottesville, VA 22908, USA. ias2n@virginia.edu","Shumilin","SHUMILIN_2012",29,120
"22940584","2012","O'ConnellNicholeNDepartment of Molecular Pharmacology, Physiology and Biotechnology, Brown University, Providence, RI 02912, USA.","O'Connell","O'CONNELL_2012",30,120
"22940628","2012","SunZhizengZDepartment of Pharmacology, Roy J. and Lucille A. Carver College of Medicine, University of Iowa, Iowa City, IA 52242, USA.","Sun","SUN_2012",31,120
"22948227","2012","ColecchiaDavidDIstituto Toscano Tumori-Core Research Laboratory, Signal Transduction Unit, AOU Senese, Siena, Italy.","Colecchia","COLECCHIA_2012",32,120
"22952686","2012","CivieroLauraLDepartment of Biology, University of Padova, Padova, Italy.","Civiero","CIVIERO_2012",33,120
"22952966","2012","KelleyLaura CLCDepartment of Neurobiology and Anatomy, Program in Cancer Cell Biology, Mary Babb Randolph Cancer Center, West Virginia University, Morgantown, West Virginia, USA.","Kelley","KELLEY_2012",34,120
"22955883","2012","BilokapicSilvijaSDepartment of Biology, Massachusetts Institute of Technology, Cambridge, MA 02139, USA.","Bilokapic","BILOKAPIC_2012",35,120
"22956996","2012","PickElahEDepartment of Biology, University of Haifa at Oranim, Tivon, Israel. elahpic@research.haifa.ac.il","Pick","PICK_2012",36,120
"22958643","2012","XuZhiwenZIAS HKUST-Scripps R&D Laboratory, Institute for Advanced Study, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong, China.","Xu","XU_2012",37,120
"22959436","2012","EnchevRadoslav IRIETH-Zurich, Institute of Biochemistry, Department of Biology, Zurich, Switzerland.","Enchev","ENCHEV_2012",38,120
"22959625","2012","DuttaAninditaADepartment of Computational and Systems Biology, School of Medicine, University of Pittsburgh, Pittsburgh, PA 15213, USA.","Dutta","DUTTA_2012",39,120
"22960633","2012","IsmailShehab ASAStructural Biology Group, Max Planck Institut für Molekulare Physiologie, Dortmund, Germany.","Ismail","ISMAIL_2012",40,120
"22974638","2012","AmbiveroCamilla TCTBurnett School of Biomedical Sciences, College of Medicine, University of Central Florida, 12722 Research Parkway, Orlando, FL 32826, USA.","Ambivero","AMBIVERO_2012",41,120
"22976441","2012","WangZhiweiZDepartment of Pathology, Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, MA, USA.","Wang","WANG_2012",42,120
"22977175","2012","PetitAlain-PierreAPDepartment of Biochemistry, Max Planck Institute for Developmental Biology, Spemannstrasse 35, 72076 Tübingen, Germany.","Petit","PETIT_2012",43,120
"22978324","2012","FratiniFedericaFDepartment of Cell Biology and Neuroscience, Istituto Superiore di Sanità, Rome, Italy.","Fratini","FRATINI_2012",44,120
"22978549","2012","GhoujalBasharBHIV-1 RNA Trafficking Laboratory, Lady Davis Institute at the Jewish General Hospital and the Department of Medicine, Division of Experimental Medicine, McGill University, Montréal, Québec H3T 1E2, Canada.","Ghoujal","GHOUJAL_2012",45,120
"22982234","2012","BhuiyanMd ShenuarinMSMd_Shenuarin.Bhuiyan@cchmc.org","Bhuiyan","BHUIYAN_2012",46,120
"22982862","2012","BobayBenjamin GBGDepartment of Molecular and Structural Biochemistry, North Carolina State University, 128 Polk Hall, Raleigh, NC 27695, United States.","Bobay","BOBAY_2012",47,120
"22988096","2012","WangShaoxiaoSDepartment of Biochemistry and Molecular Biology, Louisiana State University Health Sciences Center, Shreveport, LA 71130, USA.","Wang","WANG_2012",48,120
"22989887","2012","HibbertRichard GRGDivision of Biochemistry and Center for Biomedical Genetics, The Netherlands Cancer Institute, Plesmanlaan 121, 1066 CX Amsterdam, The Netherlands. r.hibbert@nki.nl","Hibbert","HIBBERT_2012",49,120
"22990118","2012","WoodsNicholas TNTCancer Epidemiology Program, H. Lee Moffitt Cancer Center and Research Institute, Tampa, FL 33612, USA.","Woods","WOODS_2012",0,121
"22992278","2012","HouXiaojunXState Key Laboratory of Reproductive Biology, Institute of Zoology, Chinese Academy of Sciences, Beijing 100101, China.","Hou","HOU_2012",1,121
"22998870","2012","MattaSamerSVIB Center for the Biology of Disease, 3000 Leuven, Belgium.","Matta","MATTA_2012",2,121
"23001711","2013","GuGucci JijuanGJDepartment of Immunology, Genetics and Pathology, Science for Life Laboratory, Uppsala University, Uppsala, Sweden.","Gu","GU_2013",3,121
"23006999","2012","MuppiralaMadhaviMCentre for Cellular and Molecular Biology, Council of Scientific and Industrial Research, Uppal Road, Hyderabad 500 007, India.","Muppirala","MUPPIRALA_2012",4,121
"23010594","2012","TsirulnikovKirillKDivision of Nephrology, Department of Medicine, David Geffen School of Medicine, University of California at Los Angeles, CA 90095, USA. ktsirulnikov@mednet.ucla.edu","Tsirulnikov","TSIRULNIKOV_2012",5,121
"23022198","2012","ZhaoBinBDepartment of Cell and Molecular Biology, Karolinska Institutet, Box 285, 17177 Stockholm, Sweden.","Zhao","ZHAO_2012",6,121
"23022437","2012","MatsumotoMasahitoMDivision of Molecular Neurobiology, National Institute for Basic Biology, Okazaki, Aichi, Japan.","Matsumoto","MATSUMOTO_2012",7,121
"23022559","2012","BrittainJoel MJMProgram in Medical Neuroscience, Paul and Carole Stark Neurosciences Research Institute, Indiana University School of Medicine, Indianapolis, IN 46202, United States.","Brittain","BRITTAIN_2012",8,121
"23022564","2012","VowinckelJakobJMax Planck Institute for Molecular Genetics, Berlin, Germany. jv330@cam.ac.uk","Vowinckel","VOWINCKEL_2012",9,121
"23023224","2012","TumbarelloDavid ADACambridge Institute for Medical Research, University of Cambridge, Cambridge, CB2 0XY, UK. dat39@cam.ac.uk","Tumbarello","TUMBARELLO_2012",10,121
"23024279","2012","LiXiaoliXDivision of Clinical Immunology and Rheumatology, Department of Medicine, University of Alabama at Birmingham, Birmingham, AL 35294, USA.","Li","LI_2012",11,121
"23026050","2012","LeeKwang MinKMSchool of Life Sciences and Cell Dynamics Research Center and National Leading Research Laboratory for Ion Channels, Gwangju Institute Science and Technology (GIST), Gwangju 500-712, Republic of Korea.","Lee","LEE_2012",12,121
"23026136","2013","ZhiXuXKey Laboratory of Animal Models and Human Disease Mechanisms of Chinese Academy of Sciences & Yunnan Province, Kunming Institute of Zoology, Kunming Institute of Zoology, Kunming, Yunnan, China.","Zhi","ZHI_2013",13,121
"23027739","2012","Matta-CamachoEdnaEGroupe de Recherche axé sur la Structure des Protéines, Department of Biochemistry, McGill University, Montreal, Quebec H3G 0B1, Canada.","Matta-Camacho","MATTA-CAMACHO_2012",14,121
"23028987","2012","HanMiaojunMDepartment of Radiation Oncology, Vanderbilt University, Nashville, Tennessee, United States of America.","Han","HAN_2012",15,121
"23035120","2012","LiuYingyingYKey Laboratory of Cell Proliferation and Differentiation of the Ministry of Education, College of Life Sciences, Peking University, Beijing 100191, China.","Liu","LIU_2012",16,121
"23035694","2012","SunddMonicaMNational Institute of Immunology, Aruna Asaf Ali Marg, New Delhi 110 067, India. monicasundd@nii.res.in","Sundd","SUNDD_2012",17,121
"23045529","2012","XuXinsongXDepartment of Oncological Sciences, The Mount Sinai School of Medicine, New York, NY 10029-6574, USA.","Xu","XU_2012",18,121
"23051622","2013","EffantinGrégoryGUnit of Virus Host Cell Interactions, UMI 3265, Université Joseph Fourier-EMBL-CNRS, 6 rue Jules Horowitz, 38042 Grenoble Cedex 9, France.","Effantin","EFFANTIN_2013",19,121
"23056909","2012","MasuyerGeoffreyGDepartment of Biology and Biochemistry, University of Bath, Claverton Down, Bath, UK.","Masuyer","MASUYER_2012",20,121
"23061666","2012","WobstHilkeHDepartment of Biochemistry, Institute of Animal Sciences, University of Bonn, Bonn, Germany.","Wobst","WOBST_2012",21,121
"23063561","2012","BunneyTom DTDInstitute of Structural and Molecular Biology, Division of Biosciences, University College London, Gower Street, London WC1E 6BT, UK.","Bunney","BUNNEY_2012",22,121
"23063713","2012","AliMuzaffarMDepartment of Pharmacology, University of Colorado School of Medicine, Aurora, CO 80045, USA.","Ali","ALI_2012",23,121
"23064226","2012","ChanetonBarbaraBCancer Research UK, The Beatson Institute for Cancer Research, Switchback Road, Glasgow, G61 1BD, Scotland, United Kingdom.","Chaneton","CHANETON_2012",24,121
"23064645","2012","LarochelleStéphaneSDepartment of Structural and Chemical Biology, Mount Sinai School of Medicine, New York, New York, USA.","Larochelle","LAROCHELLE_2012",25,121
"23065768","2012","PoulardCoralieCUniversité de Lyon, France.","Poulard","POULARD_2012",26,121
"23066109","2012","SikorskyTomasTCEITEC-Central European Institute of Technology, Masaryk University, CZ-62500 Brno, Czech Republic.","Sikorsky","SIKORSKY_2012",27,121
"23068607","2012","KimJong-TaeJTMedical Genomics Research Center, Korea Research Institute of Bioscience and Biotechnology, Daejeon, Republic of Korea.","Kim","KIM_2012",28,121
"23071334","2012","AntonysamyStephenSLilly Biotechnology Center, Eli Lilly and Company, San Diego, CA 92121, USA.","Antonysamy","ANTONYSAMY_2012",29,121
"23074186","2012","ChoiJae DukJDDepartment of Molecular Science and Technology College of Natural Sciences Ajou University, Suwon, Korea.","Choi","CHOI_2012",30,121
"23075851","2012","ElsässerSimon JSJLaboratory of Chromatin Biology and Epigenetics, The Rockefeller University, New York, New York 10065, USA.","Elsässer","ELSÄSSER_2012",31,121
"23080069","2013","EstevesSara L CSLSignal Transduction Laboratory, Centre for Cell Biology, Biology Department, University of Aveiro, 3810-193 Aveiro, Portugal.","Esteves","ESTEVES_2013",32,121
"23082153","2012","ValléeBéatriceBCentre de Biophysique Moléculaire, University of Orléans and Institut National de la Santé et de la Recherche Médicale (INSERM), Orléans, France.","Vallée","VALLÉE_2012",33,121
"23084749","2012","MakAnthony BABDonnelly Centre and Banting and Best Department of Medical Research, University of Toronto, Toronto, ON M5S 3E1, Canada.","Mak","MAK_2012",34,121
"23085988","2012","van WeeringJan R TJRThe Henry Wellcome Integrated Signalling Laboratories, School of Biochemistry, University of Bristol, Bristol, UK.","van Weering","VAN WEERING_2012",35,121
"23088536","2013","Skene-ArnoldTamara DTDDepartment of Biochemistry, 3-37 Medical Sciences Building, School of Translational Medicine, Faculty of Medicine and Dentistry, University of Alberta, Edmonton, Canada, T6G 2H7.","Skene-Arnold","SKENE-ARNOLD_2013",36,121
"23093407","2012","SchofieldAlice VAVSt. Vincent's Institute of Medical Research Cytoskeleton and Cancer Unit, University of Melbourne, 3065 Victoria, Australia.","Schofield","SCHOFIELD_2012",37,121
"23103738","2012","VandersteenAnneliesANanobiophysics Group, MIRA Institute for Biomedical Technology and Technical Medicine, Faculty of Science and Technology, University of Twente, 7500 AE Enschede, The Netherlands.","Vandersteen","VANDERSTEEN_2012",38,121
"23104057","2012","JanssenBert J CBJDivision of Structural Biology, Wellcome Trust Centre for Human Genetics, University of Oxford, Oxford, UK.","Janssen","JANSSEN_2012",39,121
"23104059","2012","SchäferIngmar BIBMedical Research Council Laboratory of Molecular Biology, Cambridge, UK.","Schäfer","SCHÄFER_2012",40,121
"23105008","2012","SinghRajesh KRKDepartment of Chemistry and Biochemistry, Center for Biomolecular Structure and Organization, University of Maryland, College Park, MD 20742, USA.","Singh","SINGH_2012",41,121
"23105109","2012","HayesSebastian DSDCellular and Molecular Physiology, Institute of Translational Medicine, University of Liverpool, Crown Street, Liverpool L69 3BX, United Kingdom.","Hayes","HAYES_2012",42,121
"23106098","2012","ChenVincent CVCDepartment of Biochemistry and Molecular Biology, Centre for High-Throughput Biology, University of British Columbia, 2350 Health Sciences Mall, Vancouver, British Columbia, V6T 1Z3, Canada.","Chen","CHEN_2012",43,121
"23109339","2012","ClappKelly MKMDepartment of Pharmacology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.","Clapp","CLAPP_2012",44,121
"23112161","2012","RakshitSabyasachiSDepartment of Physics and Astronomy, Iowa State University, Ames, IA 50011, USA.","Rakshit","RAKSHIT_2012",45,121
"23123110","2012","LiuShanSStructural Biophysics Laboratory, Center for Cancer Research, National Cancer Institute, Frederick, MD 21702-1201, USA.","Liu","LIU_2012",46,121
"23124902","2013","CattaruzzaSabrinaSS.O.C. for Experimental Oncology 2, The National Cancer Institute Aviano, CRO-IRCCS, Via Pedemontana Occidentale 12, 33081, Aviano, PN, Italy. sabrina.cattaruzza@libero.it","Cattaruzza","CATTARUZZA_2013",47,121
"23135401","2012","SotomayorMarcosMHoward Hughes Medical Institute and Department of Neurobiology, Harvard Medical School, Boston, Massachusetts 02115, USA.","Sotomayor","SOTOMAYOR_2012",48,121
"23136403","2013","van HengelJolandaJDepartment for Molecular Biomedical Research,  VIB, Ghent University, Technologiepark 927, B-9052  Ghent,  Belgium.","van Hengel","VAN HENGEL_2013",49,121
"23142347","2012","KnappKarenKInstitute of Bioanalytical Chemistry, Center for Biotechnology and Biomedicine, University of Leipzig, Deutscher Platz 5, 04103 Leipzig, Germany.","Knapp","KNAPP_2012",0,122
"23145146","2012","LuiseChiaraCIstituto di Endocrinologia ed Oncologia Sperimentale, CNR, Università Federico II, Naples, Italy.","Luise","LUISE_2012",1,122
"23146885","2012","MössingerJuliaJInstitute of Chemistry and Biochemistry, Freie Universität Berlin, Takustraße 6, 14195 Berlin, Germany.","Mössinger","MÖSSINGER_2012",2,122
"23146908","2013","FeltenAAInstitute of Genetics, University of Bonn, Bonn, Germany.","Felten","FELTEN_2013",3,122
"23150880","2012","ZhangPengPState Key Laboratory of Biomacromolecules, CAS Key Laboratory of Infection and Immunity, Institute of Biophysics, Chinese Academy of Science, Beijing 100101, China.","Zhang","ZHANG_2012",4,122
"23152621","2012","KoSuk JinSJDepartment of Pharmacology, Yonsei University College of Medicine, Seoul 120-752, Korea.","Ko","KO_2012",5,122
"23152885","2012","YamaguchiAtsushiADepartment of Neurobiology, Graduate School of Medicine, Chiba University, Chiba, Japan.","Yamaguchi","YAMAGUCHI_2012",6,122
"23155000","2013","AhnerAnnetteADepartment of Cell Biology and Physiology, University of Pittsburgh School of Medicine, Pittsburgh, PA 15261, USA.","Ahner","AHNER_2013",7,122
"23155421","2012","GodfroyJames IJI3rdDepartment of Chemical and Biological Engineering, University of Colorado at Boulder, Boulder, Colorado, United States of America.","Godfroy","GODFROY_2012",8,122
"23164639","2013","ZhouSuipingSInstitute for Environmental Medicine, University of Pennsylvania Perelman School of Medicine, Philadelphia, PA 19104-6068, United States.","Zhou","ZHOU_2013",9,122
"23170778","2013","IyerShaliniSDepartment of Biology and Biochemistry, University of Bath, Bath, UK.","Iyer","IYER_2013",10,122
"23174781","2013","ZhouLeiLKey Laboratory of Agricultural Animal Genetics, Breeding and Reproduction of Ministry of Education, College of Life Science and Technology, Huazhong Agricultural University, Wuhan, China. zhoulei@mail.hzau.edu.cn","Zhou","ZHOU_2013",11,122
"23178489","2014","LinM ZMZHormones and Cancer Division, Kolling Institute of Medical Research, University of Sydney, Royal North Shore Hospital, St Leonards, Australia.","Lin","LIN_2014",12,122
"23178880","2012","YangWeiweiWDepartment of Neuro-Oncology, The University of Texas MD Anderson Cancer Center, Houston, Texas 77030, USA.","Yang","YANG_2012",13,122
"23184942","2013","LiLiLDepartment of Pharmacology and Moores Cancer Center, University of California San Diego, La Jolla, California 92093, USA.","Li","LI_2013",14,122
"23188086","2012","DelbecqScott PSPDepartment of Biochemistry, University of Washington, Seattle, WA 98195-7350, USA.","Delbecq","DELBECQ_2012",15,122
"23188828","2013","YangHee JungHJDepartment of Biological Sciences, Pusan National University, Busan 609-735, Korea.","Yang","YANG_2013",16,122
"23195959","2013","FanChuan-DongCDDepartment of Pharmacology and Therapeutics, Roswell Park Cancer Institute, Buffalo, New York 14263, USA.","Fan","FAN_2013",17,122
"23197718","2012","HongYiYDepartment of Pathology and Laboratory Medicine, Emory University School of Medicine, Atlanta, Georgia 30322, USA.","Hong","HONG_2012",18,122
"23201271","2013","MondaJulie KJKDepartment of Structural Biology, St. Jude Children's Research Hospital, Memphis, TN 38105, USA; Department of Tumor Cell Biology, St. Jude Children's Research Hospital, Memphis, TN 38105, USA.","Monda","MONDA_2013",19,122
"23211419","2013","KriegerJonathan RJRDepartment of Medical Biophysics, University of Toronto, Toronto, Ontario, M5G 2M9, Canada.","Krieger","KRIEGER_2013",20,122
"23219802","2013","RungaldierStefanieSMedical University of Vienna, Vienna, Austria.","Rungaldier","RUNGALDIER_2013",21,122
"23233753","2013","OdaTetsuroTDepartment of Pharmacology, University of California, Davis, CA 95616, USA.","Oda","ODA_2013",22,122
"23238392","2013","MillesSigridSEMBL, Structural and Computational Biology Unit, Meyerhofstrasse 1, Heidelberg 69117, Germany.","Milles","MILLES_2013",23,122
"23241358","2013","BiosaAliceABrain Mind Institute, School of Life Sciences, Ecole Polytechnique Fe´de´ rale de Lausanne (EPFL), Lausanne 1015, Switzerland.","Biosa","BIOSA_2013",24,122
"23241634","2013","FanWanhuWDepartment of Infectious Diseases, The First Affiliated Hospital                     of Medical School, Xi'an Jiaotong University, Xi'an 710061, P.R. China.","Fan","FAN_2013",25,122
"23241949","2013","VilleneuveJulienJCell and Developmental Biology Programme, Centre for Genomic Regulation, Barcelona, Spain.","Villeneuve","VILLENEUVE_2013",26,122
"23246001","2012","XuYueYLaboratory of Molecular Biology, National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, Bethesda, MD 20892, USA.","Xu","XU_2012",27,122
"23263184","2013","ZhouHuihaoHThe Skaggs Institute for Chemical Biology, Department of Molecular Biology, The Scripps Research Institute, 10550 North Torrey Pines Road, La Jolla, California 92037, USA.","Zhou","ZHOU_2013",28,122
"23263556","2013","PatraAmiya KAKDepartment of Molecular Pathology, Institute of Pathology, University of Würzburg, Würzburg, Germany.","Patra","PATRA_2013",29,122
"23266514","2013","FisherOriana SOSDepartment of Pharmacology, Yale University School of Medicine, 333 Cedar Street, New Haven, CT 06520, USA.","Fisher","FISHER_2013",30,122
"23267096","2013","ColleranAmyADepartment of Biochemistry,  University College Cork, Cork,  Ireland.","Colleran","COLLERAN_2013",31,122
"23273425","2013","WangWenhuaWCenter for RNA Biology and Department of Biochemistry and Biophysics, University of Rochester School of Medicine and Dentistry, Rochester, NY 14642, USA.","Wang","WANG_2013",32,122
"23273428","2013","GajiwalaKetan SKSCancer Structural Biology, Oncology Medicinal Chemistry, Pfizer Worldwide Research and Development, 10770 Science Center Drive, San Diego, CA 92121, USA. ketan.gajiwala@pfizer.com","Gajiwala","GAJIWALA_2013",33,122
"23275563","2013","SuterBernhardBMax Delbrueck Center for Molecular Medicine, Berlin 13125, Germany. bernhard.suter@quintarabio.com","Suter","SUTER_2013",34,122
"23283322","2013","GustafsenCamillaCThe Lundbeck Foundation Research Centre MIND, Department of Biomedicine, Aarhus University, DK-8000 Aarhus C, Denmark. cg@biokemi.au.dk","Gustafsen","GUSTAFSEN_2013",35,122
"23285209","2012","ZuccottiPaolaPDipartimento di Biotecnologie Mediche e Medicina Traslazionale, Università degli Studi di Milano, Milano, Italy.","Zuccotti","ZUCCOTTI_2012",36,122
"23287719","2013","ErnstAndreasATerrence Donnelly Center for Cellular and Biomolecular Research, University of Toronto, 160 College Street, Toronto, Ontario, Canada.","Ernst","ERNST_2013",37,122
"23292143","2013","RangarajanErumbi SESDepartment of Cancer Biology, Scripps Research Institute, Jupiter, Florida, USA.","Rangarajan","RANGARAJAN_2013",38,122
"23293026","2013","LeeJung OkJODepartment of Anatomy, Korea University College of Medicine, Seoul, Korea.","Lee","LEE_2013",39,122
"23300340","2013","YangWei-LeiWLDepartment of Molecular and Cellular Oncology, The University of Texas MD Anderson Cancer Center, Houston, TX 77030, USA.","Yang","YANG_2013",40,122
"23300442","2012","StanleyDavid JDJDepartment of Pharmaceutical Chemistry, University of California, San Francisco, San Francisco, California, United States of America.","Stanley","STANLEY_2012",41,122
"23300914","2012","MorganRhodri M LRMGenome Damage and Stability Centre, University of Sussex, Brighton, United Kingdom.","Morgan","MORGAN_2012",42,122
