MGI.ID	MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	RAT.ENTREZ.ID	RAT.GENE.NAME	COUGHENOUR_2004	MORCIANO_2005	BURRE_2006	TAKAMORI_2006	MORCIANO_2009	GORINI_2010	GRONBORG_2010	BOYKEN_2013	WILHELM_2014	WEINGARTEN_2014	TAOUFIQ_2020	TAOUFIQ_2020_SV_RESIDENTS	count
MGI:1346866	26395	Map2k1	5604	MAP2K1	170851	Map2k1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:99673	224129	Adcy5	111	ADCY5	64532	Adcy5	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:2385758	231148	Ablim2	84448	ABLIM2	360958	Ablim2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1914395	67145	Tomm34	10953	TOMM34	311621	Tomm34	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1915009	67759	Plgrkt	55848	PLGRKT	293888	Plgrkt	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1923028	75778	Them4	117145	THEM4	361992	Them4	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1202388	14457	Gas7	8522	GAS7	85246	Gas7	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1861437	56637	Gsk3b	2932	GSK3B	84027	Gsk3b	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:106925	18417	Cldn11	5010	CLDN11	84588	Cldn11	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:98254	20280	Scp2	6342	SCP2	25541	Scp2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1298204	19063	Ppt1	5538	PPT1	29411	Ppt1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1333780	20085	Rps19	6223	RPS19	29287	Rps19	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1913711	66461	Ptpmt1	114971	PTPMT1	29390	Ptpmt1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:102809	20226	Sars	6301	SARS	266975	Sars1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2145369	105298	Epdr1	54749	EPDR1	291180	Epdr1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:109176	12896	Cpt2	1376	CPT2	25413	Cpt2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1351628	27370	Rps26	6231	RPS26	27139	Rps26	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:95623	14406	Gabrg2	2566	GABRG2	29709	Gabrg2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1917723	56508	Rapgef4	11069	RAPGEF4	252857	Rapgef4	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1338069	16443	Itsn1	6453	ITSN1	29491	Itsn1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1919289	72039	Mccc1	56922	MCCC1	294972	Mccc1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:105381	16785	Rpsa	3921	RPSA	29236	Rpsa	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:3580016	216439	Agap2	116986	AGAP2	65218	Agap2	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:88423	12759	Clu	1191	CLU	24854	Clu	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1351615	27360	Add3	120	ADD3	25230	Add3	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1347098	26457	Slc27a1	376497	SLC27A1	94172	Slc27a1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1339639	108155	Ogt	8473	OGT	26295	Ogt	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2385007	223255	Stk24	8428	STK24	361092	Stk24	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1913732	66482	Exoc2	55770	EXOC2	171455	Exoc2	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1859270	53413	Exoc7	23265	EXOC7	64632	Exoc7	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1913699	66449	Pam16	51025	PAM16	679907	Pam16	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:102889	13003	Vcan	1462	VCAN	114122	Vcan	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:2671987	210274	Shank2	22941	SHANK2	171093	Shank2	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:97815	19280	Ptprs	5802	PTPRS	25529	Ptprs	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1921455	74205	Acsl3	2181	ACSL3	114024	Acsl3	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:95614	14395	Gabra2	2555	GABRA2	289606	Gabra2	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1346859	26417	Mapk3	5595	MAPK3	50689	Mapk3	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1346863	26414	Mapk10	5602	MAPK10	25272	Mapk10	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1915896	68646	Nadk2	133686	NADK2	365699	Nadk2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1352747	29873	Cspg5	10675	CSPG5	50568	Cspg5	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:97385	18213	Ntrk3	4916	NTRK3	29613	Ntrk3	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1347359	26558	Homer3	9454	HOMER3	29548	Homer3	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:95810	53623	Gria3	2892	GRIA3	29628	Gria3	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:99638	13728	Mark2	2011	MARK2	60328	Mark2	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:108426	16561	Kif1b	23095	KIF1B	117548	Kif1b	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1924096	76846	Rps9	6203	RPS9	81772	Rps9	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1914710	67460	Decr1	1666	DECR1	117543	Decr1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1098233	16210	Impact	55364	IMPACT	497198	Impact	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:99887	18738	Pitpna	5306	PITPNA	29525	Pitpna	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:96009	15107	Hadh	3033	HADH	113965	Hadh	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:107231	13383	Dlg1	1739	DLG1	25252	Dlg1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:2659071	76089	Rapgef2	9693	RAPGEF2	310533	Rapgef2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1921506	74256	Cyld	1540	CYLD	312937	Cyld	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1922937	75687	Ripor1	79567	RIPOR1	291974	Ripor1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1890602	93739	Gabarapl2	11345	GABARAPL2	64670	Gabarapl2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2443342	241062	Pgap1	80055	PGAP1	316400	Pgap1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1915587	68337	Crip2	1397	CRIP2	338401	Crip2	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1289227	52696	Zwint	11130	ZWINT	257644	Zwint	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1298373	20005	Rpl9	6133	RPL9	29257	Rpl9	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1100520	19230	Twf1	5756	TWF1	315265	Twf1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:99262	19934	Rpl22	6146	RPL22	81768	Rpl22	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1915654	68404	Nrn1	51299	NRN1	83834	Nrn1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1929699	56350	Arl3	403	ARL3	64664	Arl3	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1922090	74840	Manf	7873	MANF	315989	Manf	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1277956	69051	Pycr2	29920	PYCR2	364064	Pycr2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2685946	381979	Brsk1	84446	BRSK1	499073	Brsk1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:88258	12326	Camk4	814	CAMK4	25050	Camk4	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1932915	83431	Ndel1	81565	NDEL1	170845	Ndel1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:103013	12288	Cacna1c	775	CACNA1C	24239	Cacna1c	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1194513	19173	Psmb5	5693	PSMB5	29425	Psmb5	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:2661175	245684	Cnksr2	22866	CNKSR2	59322	Cnksr2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:103264	16800	Arhgef2	9181	ARHGEF2	310635	Arhgef2	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:107796	110198	Akr7a5	8574	AKR7A2	171445	Akr7a2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1099446	104027	Synpo	11346	SYNPO	60324	Synpo	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:2138865	228836	Dlgap4	22839	DLGAP4	286930	Dlgap4	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1913635	66385	Ppp1r7	5510	PPP1R7	301618	Ppp1r7	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1334255	19158	Cyth2	9266	CYTH2	116692	Cyth2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:87881	11431	Acp1	52	ACP1	24161	Acp1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:96659	16490	Kcna2	3737	KCNA2	25468	Kcna2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1342335	13196	Asap1	50807	ASAP1	314961	Asap1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:103079	19290	Pura	5813	PURA	307498	Pura	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:3039563	242667	Dlgap3	58512	DLGAP3	286923	Dlgap3	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1914988	67738	Ppid	5481	PPID	361967	Ppid	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2157521	170638	Hpcal4	51440	HPCAL4	50872	Hpcal4	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1098623	52538	Acaa2	10449	ACAA2	170465	Acaa2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:106098	110826	Etfb	2109	ETFB	292845	Etfb	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2384931	216820	Dhrs7b	25979	DHRS7B	287380	Dhrs7b	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:894320	11758	Prdx6	9588	PRDX6	94167	Prdx6	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:97599	18754	Prkce	5581	PRKCE	29340	Prkce	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:2676665	242274	Lrrc7	57554	LRRC7	117284	Lrrc7	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1923513	76263	Gstk1	373156	GSTK1	297029	Gstk1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1342273	14873	Gsto1	9446	GSTO1	114846	Gsto1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:99445	14489	Mtpn	136319	MTPN	79215	Mtpn	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1913856	66606	Lrrc57	255252	LRRC57	311346	Lrrc57	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1298387	14199	Fhl1	2273	FHL1	25177	Fhl1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:102695	19268	Ptprf	5792	PTPRF	360406	Ptprf	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:87979	11639	Ak4	205	AK4	29223	Ak4	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:95678	14544	Gda	9615	GDA	83585	Gda	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:95821	14812	Grin2b	2904	GRIN2B	24410	Grin2b	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1096574	12351	Car4	762	CA4	29242	Ca4	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1338890	12294	Cacna2d3	55799	CACNA2D3	306243	Cacna2d3	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1349441	26922	Mecr	51102	MECR	29470	Mecr	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2448730	16467	Atcay	85300	ATCAY	362826	Atcay	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1341070	14232	Fkbp8	23770	FKBP8	290652	Fkbp8	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1351341	268934	Grm4	2914	GRM4	24417	Grm4	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:95755	20525	Slc2a1	6513	SLC2A1	24778	Slc2a1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:2144726	216821	Tmem11	8834	TMEM11	303196	Tmem11	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:104694	13004	Ncan	1463	NCAN	58982	Ncan	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:104899	19070	Mob4	25843	MOB4	171050	Mob4	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:700010	20405	Sh3gl1	6455	SH3GL1	81922	Sh3gl1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1924781	77531	Anks1b	56899	ANKS1B	314721	Anks1b	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1349765	26611	Rcn2	5955	RCN2	29218	Rcn2	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:109356	20619	Snap23	8773	SNAP23	64630	Snap23	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1096385	12032	Bcan	63827	BCAN	25393	Bcan	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1913348	66098	Chchd6	84303	CHCHD6	297436	Chchd6	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:96916	109731	Maob	4129	MAOB	25750	Maob	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:106504	27984	Efhd2	79180	EFHD2	298609	Efhd2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:97759	19085	Prkar1b	5575	PRKAR1B	25521	Prkar1b	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2443883	212647	Aldh4a1	8659	ALDH4A1	641316	Aldh4a1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1333822	228550	Itpka	3706	ITPKA	81677	Itpka	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:88034	11757	Prdx3	10935	PRDX3	64371	Prdx3	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:97355	18102	Nme1	4830	NME1	191575	Nme1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2445171	320981	Enpp6	133121	ENPP6	306460	Enpp6	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1346065	224997	Dlgap1	9229	DLGAP1	65040	Dlgap1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:95049	27643	Ubl4	8266	UBL4A	293864	Ubl4a	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:98326	20604	Sst	6750	SST	24797	Sst	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:95809	14800	Gria2	2891	GRIA2	29627	Gria2	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:104686	12929	Crkl	1399	CRKL	287942	Crkl	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2677208	243621	Iqsec3	440073	IQSEC3	404781	Iqsec3	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:2443052	211232	Cpne9	151835	CPNE9	297516	Cpne9	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1914000	108654	Fam210a	125228	FAM210A	307343	Fam210a	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2146030	239606	Slc2a13	114134	SLC2A13	171147	Slc2a13	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1096337	270190	Ephb1	2047	EPHB1	24338	Ephb1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1352745	14086	Fscn1	6624	FSCN1	683788	Fscn1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:2443304	270058	Map1s	55201	MAP1S	290640	Map1s	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:98158	20102	Rps4x	6191	RPS4X	29426	Rps4x	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1927140	216963	Git1	28964	GIT1	83709	Git1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1194503	53313	Atp2a3	489	ATP2A3	25391	Atp2a3	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:109183	14167	Fgf12	2257	FGF12	170630	Fgf12	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:95679	14555	Gpd1	2819	GPD1	60666	Gpd1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1914461	67211	Armc10	83787	ARMC10	296758	Armc10	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1355329	50932	Mink1	50488	MINK1	303259	Mink1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1926119	228026	Pdk1	5163	PDK1	116551	Pdk1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1925288	78038	Mccc2	64087	MCCC2	361884	Mccc2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1917870	70620	Ube2v2	7336	UBE2V2	287927	Ube2v2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:109482	12286	Cacna1a	773	CACNA1A	25398	Cacna1a	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:97614	18799	Plcd1	5333	PLCD1	24655	Plcd1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1194884	14026	Evl	51466	EVL	79115	Evl	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:97816	19283	Ptprz1	5803	PTPRZ1	25613	Ptprz1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1927099	56040	Rplp1	6176	RPLP1	140661	Rplp1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2139270	241727	Snph	9751	SNPH	296267	Snph	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1333757	268980	Strn	6801	STRN	29149	Strn	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1924074	76824	Mtfr1l	56181	MTFR1L	298549	Mtfr1l	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1928478	56710	Brinp1	1620	BRINP1	140610	Brinp1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1353452	11671	Aldh3a2	224	ALDH3A2	65183	Aldh3a2	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1913719	66469	Fam213b	127281	FAM213B	362676	Prxl2b	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:95526	99571	Fgg	2266	FGG	24367	Fgg	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:109137	19418	Rasgrf2	5924	RASGRF2	114513	Rasgrf2	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:109446	13446	Doc2a	8448	DOC2A	65031	Doc2a	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:96794	16905	Lmna	4000	LMNA	60374	Lmna	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:101765	12568	Cdk5	1020	CDK5	140908	Cdk5	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:2148491	113868	Acaa1a	30	ACAA1	24157	Acaa1a	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:95819	14810	Grin1	2902	GRIN1	24408	Grin1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1096355	13609	S1pr1	1901	S1PR1	29733	S1pr1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1914518	67268	Myl12a	10627	MYL12A	501203	Myl12a	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1929282	56351	Ptges3	10728	PTGES3	362809	Ptges3	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:94860	19049	Ppp1r1b	84152	PPP1R1B	360616	Ppp1r1b	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1333818	20115	Rps7	6201	RPS7	29258	Rps7	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1858416	53416	Stk39	27347	STK39	54348	Stk39	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1915077	104776	Aldh6a1	4329	ALDH6A1	81708	Aldh6a1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:107532	16211	Kpnb1	3837	KPNB1	24917	Kpnb1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2448488	214931	Fbxl16	146330	FBXL16	494223	Fbxl16	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1915059	67809	Rmdn3	55177	RMDN3	311328	Rmdn3	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1915141	67891	Rpl4	6124	RPL4	64302	Rpl4	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1914915	67665	Dctn4	51164	DCTN4	84428	Dctn4	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1351342	108071	Grm5	2915	GRM5	24418	Grm5	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1891808	54473	Tollip	54472	TOLLIP	361677	Tollip	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:102522	12295	Cacnb1	782	CACNB1	50688	Cacnb1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:96667	16502	Kcnc1	3746	KCNC1	25327	Kcnc1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:99600	11669	Aldh2	217	ALDH2	29539	Aldh2	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1346064	23986	Eci2	10455	ECI2	291075	Eci2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:98852	22117	Tst	7263	TST	25274	Tst	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2443181	244310	Dlgap2	9228	DLGAP2	116681	Dlgap2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:88137	12040	Bckdhb	594	BCKDHB	29711	Bckdhb	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:96158	15356	Hmgcl	3155	HMGCL	79238	Hmgcl	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1343087	18604	Pdk2	5164	PDK2	81530	Pdk2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2144224	103784	Wdr92	116143	WDR92	498418	Wdr92	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1914154	66904	Pccb	5096	PCCB	24624	Pccb	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1858208	51798	Ech1	1891	ECH1	64526	Ech1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1339656	18481	Pak3	5063	PAK3	29433	Pak3	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1353424	30057	Timm8b	26521	TIMM8B	64372	Timm8b	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:95832	14824	Grn	2896	GRN	25592	Agrn	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1913353	69225	Carkd	55739	CARKD	361185	Naxd	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1913908	66658	Ccdc51	79714	CCDC51	316008	Ccdc51	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:87866	11363	Acadl	33	ACADL	25287	Acadl	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:104861	12035	Bcat1	586	BCAT1	29592	Bcat1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1932139	76055	Oga	10724	OGA	154968	Oga	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1913667	108645	Mat2b	27430	MAT2B	683630	Mat2b	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1915205	67955	Sugt1	10910	SUGT1	290408	Sugt1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1859150	432442	Akap7	9465	AKAP7	361458	Akap7	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1929242	56357	Ivd	3712	IVD	24513	Ivd	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1347014	26446	Psmb3	5691	PSMB3	29676	Psmb3	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:88508	12928	Crk	1398	CRK	54245	Crk	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1098703	52551	Sgta	6449	SGTA	64667	Sgta	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:109127	21807	Tsc22d1	8848	TSC22D1	498545	Tsc22d1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:94871	13177	Eci1	1632	ECI1	29740	Eci1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1915363	108679	Cops8	10920	COPS8	363283	Cops8	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:88264	12334	Capn2	824	CAPN2	29154	Capn2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1915164	67914	Coq9	57017	COQ9	498909	Coq9	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:98241	20257	Stmn2	11075	STMN2	84510	Stmn2	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:106013	20501	Slc16a1	6566	SLC16A1	25027	Slc16a1	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1277947	14198	Fhit	2272	FHIT	60398	Fhit	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:99654	13839	Epha5	2044	EPHA5	79208	Epha5	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2138209	98314	D2hgdh	728294	D2HGDH	301624	D2hgdh	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:95742	109801	Glo1	2739	GLO1	294320	Glo1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1341859	14874	Gstz1	2954	GSTZ1	681913	Gstz1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1096879	14297	Fxn	2395	FXN	499335	Fxn	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1929468	56551	Txn2	25828	TXN2	288663	Atxn2	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2135625	93692	Glrx	2745	GLRX	362776	Glrx5	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:95804	14782	Gsr	2936	GSR	116686	Gsr	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1919546	72296	Rusc1	23623	RUSC1	100360417	Rusc1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1344406	24000	Ptpn21	11099	PTPN21	171070	Ptpn21	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1915596	68346	Sirt5	23408	SIRT5	306840	Sirt5	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1344588	18777	Lypla1	10434	LYPLA1	25514	Lypla1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1920328	73078	Pmpcb	9512	PMPCB	64198	Pmpcb	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1917516	70266	Ccbl1	883	CCBL1	311844	Kyat1	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1925938	78688	Nol3	8996	NOL3	85383	Nol3	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:97783	19156	Psap	5660	PSAP	25524	Psap	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:99926	17706	mt-Atp8	4509	MT-ATP8	26196	mt-Atp8	0	0	0	0	0	0	0	0	1	0	0	0	1
